Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
22-08-2014,WIPRO,EQ,551.15,551.25,558.05,548.3,557.65,556.95,554.93,1441671,8.00E+13,31600,905400,0.628
25-08-2014,WIPRO,EQ,556.95,557.15,561.2,554.05,555.25,555.35,558.1,1574016,8.78E+13,28868,1033764,0.6568
26-08-2014,WIPRO,EQ,555.35,558.7,560.25,546.15,550.5,550.9,554.51,1245491,6.91E+13,30833,655384,0.5262
27-08-2014,WIPRO,EQ,550.9,548,560.8,548,559.1,558.55,557.34,1449055,8.08E+13,38384,982752,0.6782
28-08-2014,WIPRO,EQ,558.55,558.55,568.05,558.55,565.1,565.25,564.58,3069833,1.73E+14,43201,2086388,0.6796
01-09-2014,WIPRO,EQ,565.25,566,573.05,563.55,564.85,565.85,569.36,1083060,6.17E+13,32134,645706,0.5962
02-09-2014,WIPRO,EQ,565.85,567,567.65,559.1,562.75,561,561.54,1363752,7.66E+13,26793,918673,0.6736
03-09-2014,WIPRO,EQ,561,563.95,580,560.3,576.45,577.2,573.73,2833393,1.63E+14,44849,1590493,0.5613
04-09-2014,WIPRO,EQ,577.2,579.95,582.35,572.1,575.4,577.15,576.7,1300908,7.50E+13,28238,620418,0.4769
05-09-2014,WIPRO,EQ,577.15,581,583.8,575.5,580.6,581.9,580.39,1145143,6.65E+13,23124,476914,0.4165
08-09-2014,WIPRO,EQ,581.9,582.9,595,578.05,594,592.7,587.9,1236026,7.27E+13,19347,750696,0.6073
09-09-2014,WIPRO,EQ,592.7,593.05,594,581.9,586.2,588,586.83,823206,4.83E+13,18171,433398,0.5265
10-09-2014,WIPRO,EQ,588,588,590,580.5,583,581.65,583.23,994162,5.80E+13,19693,680189,0.6842
11-09-2014,WIPRO,EQ,581.65,585,586.8,571.65,574.7,574,575.43,1346970,7.75E+13,28694,944278,0.701
12-09-2014,WIPRO,EQ,574,575.5,578.9,569.25,576.1,575,572.69,1189344,6.81E+13,22946,812538,0.6832
15-09-2014,WIPRO,EQ,575,575,576,562.5,567.95,568.25,567.48,1277472,7.25E+13,37764,835524,0.654
16-09-2014,WIPRO,EQ,568.25,570,574.95,556,560.2,559.45,567.18,1618102,9.18E+13,45206,979507,0.6053
17-09-2014,WIPRO,EQ,559.45,562,571.6,558.45,569,567.35,565.83,1387589,7.85E+13,24744,674893,0.4864
18-09-2014,WIPRO,EQ,567.35,565.25,584.9,564.5,581.3,581.8,579.35,1604791,9.30E+13,25119,919479,0.573
19-09-2014,WIPRO,EQ,581.8,581.9,592.9,576.85,585.4,588.4,587.45,1716108,1.01E+14,57631,831138,0.4843
22-09-2014,WIPRO,EQ,588.4,585.4,585.4,577.1,580.8,581.5,580.92,856690,4.98E+13,23136,407360,0.4755
23-09-2014,WIPRO,EQ,581.5,579.25,593.5,576,585.55,582.7,587.83,1999705,1.18E+14,31274,1141364,0.5708
24-09-2014,WIPRO,EQ,582.7,588,596,586.1,592,592.75,593.27,2065446,1.23E+14,37594,1188974,0.5756
25-09-2014,WIPRO,EQ,592.75,592,597.65,576.4,586,582.55,586.9,1696689,9.96E+13,41043,814975,0.4803
26-09-2014,WIPRO,EQ,582.55,584,591,577,588,588.6,584.99,1063307,6.22E+13,23992,501883,0.472
29-09-2014,WIPRO,EQ,588.6,588.2,598.9,584.3,597.5,592.85,590.1,1064369,6.28E+13,24174,487088,0.4576
30-09-2014,WIPRO,EQ,592.85,599,599,588.2,596.65,596.8,594.16,2468336,1.47E+14,26894,1566499,0.6346
01-10-2014,WIPRO,EQ,596.8,598.1,617.65,598.1,615,615.75,612.78,2800054,1.72E+14,58828,1281927,0.4578
07-10-2014,WIPRO,EQ,615.75,614,621.9,611.05,619.7,618.5,617.62,2088223,1.29E+14,54570,1201680,0.5755
08-10-2014,WIPRO,EQ,618.5,617,618.85,589.15,590.95,593.55,600.54,2326749,1.40E+14,34758,1342049,0.5768
09-10-2014,WIPRO,EQ,593.55,596.75,601.9,583,590.7,587.25,591.99,2677069,1.58E+14,36242,1685511,0.6296
10-10-2014,WIPRO,EQ,587.25,580.2,599.3,580.2,583.8,584.7,586.8,3951634,2.32E+14,72005,2038779,0.5159
13-10-2014,WIPRO,EQ,584.7,583.8,586,566.1,586,584.55,577.74,2345576,1.36E+14,46654,1166919,0.4975
14-10-2014,WIPRO,EQ,584.55,590,593,578.25,580.6,580.05,584.22,2019464,1.18E+14,35756,1156289,0.5726
16-10-2014,WIPRO,EQ,580.05,579.95,584.6,565.65,572.55,573.3,577.59,2201624,1.27E+14,58211,1418272,0.6442
17-10-2014,WIPRO,EQ,573.3,575.3,581.5,560.1,566.75,565.9,568.8,3266062,1.86E+14,80827,1740324,0.5329
20-10-2014,WIPRO,EQ,565.9,567,575,553.4,555.25,556.4,559.62,1610944,9.02E+13,26043,1013603,0.6292
21-10-2014,WIPRO,EQ,556.4,559,575,557.8,572.5,573.3,568.52,1502473,8.54E+13,35686,924962,0.6156
22-10-2014,WIPRO,EQ,573.3,582.8,586.75,576,583.75,583.65,582.08,1256537,7.31E+13,30151,564424,0.4492
23-10-2014,WIPRO,EQ,583.65,560,564.1,554.3,559.45,560.25,559.75,1175673,6.58E+13,20483,390741,0.3324
27-10-2014,WIPRO,EQ,560.25,550,558.5,547.15,555.9,554.8,554.39,2975614,1.65E+14,73131,1947315,0.6544
28-10-2014,WIPRO,EQ,554.8,555.4,564.5,550.05,554.8,553.7,557.57,2307114,1.29E+14,45462,1443180,0.6255
29-10-2014,WIPRO,EQ,553.7,555.65,560.25,554.6,557,556.8,556.44,1633880,9.09E+13,28781,1204166,0.737
30-10-2014,WIPRO,EQ,556.8,558,563.2,557.9,560.4,560.25,560.44,3019242,1.69E+14,48279,2142964,0.7098
31-10-2014,WIPRO,EQ,560.25,565,567,559.65,563,563.7,563.66,2913985,1.64E+14,44814,2307715,0.7919
03-11-2014,WIPRO,EQ,563.7,570,570,561.4,565,564.9,564.59,3229044,1.82E+14,39319,2608184,0.8077
05-11-2014,WIPRO,EQ,564.9,569,569,556.8,558.6,559,559.73,3818621,2.14E+14,97049,3242637,0.8492
07-11-2014,WIPRO,EQ,559,562.7,563,548.4,554.8,553.45,553.29,3034146,1.68E+14,68480,2353350,0.7756
10-11-2014,WIPRO,EQ,553.45,554,560,552.05,559.8,558.85,556.42,1805913,1.00E+14,28557,1288864,0.7137
11-11-2014,WIPRO,EQ,558.85,560.5,561,554.85,557.15,557.3,556.89,1271431,7.08E+13,22588,871970,0.6858
12-11-2014,WIPRO,EQ,557.3,554,561.05,552.8,556,556.05,555.73,1848271,1.03E+14,36427,1115912,0.6038
13-11-2014,WIPRO,EQ,556.05,559,564.4,554.05,560.5,558.8,560.14,1919778,1.08E+14,28155,1050348,0.5471
14-11-2014,WIPRO,EQ,558.8,561.9,568,560.7,564,563.9,564.34,2185128,1.23E+14,36423,1438659,0.6584
17-11-2014,WIPRO,EQ,563.9,564.1,566,559,564.75,564.15,562.86,1504469,8.47E+13,34339,1056745,0.7024
18-11-2014,WIPRO,EQ,564.15,564.95,568,562.3,568,566.25,565.67,1972986,1.12E+14,38695,1379809,0.6994
19-11-2014,WIPRO,EQ,566.25,569,571,560.3,567.3,564.9,567.45,1646770,9.34E+13,30427,931764,0.5658
20-11-2014,WIPRO,EQ,564.9,569,575,563.15,574,571.9,569.36,1323076,7.53E+13,23379,773441,0.5846
21-11-2014,WIPRO,EQ,571.9,573,576.65,567.15,570.4,572.1,573,1844516,1.06E+14,31417,1087369,0.5895
24-11-2014,WIPRO,EQ,572.1,572.75,582.65,572.2,581,579.35,578.24,1450192,8.39E+13,30509,829054,0.5717
25-11-2014,WIPRO,EQ,579.35,584,587.4,577.3,581.25,581.55,582.41,4010956,2.34E+14,101953,2684090,0.6692
26-11-2014,WIPRO,EQ,581.55,584,584,573.5,582.45,579.8,577.5,1412004,8.15E+13,47152,957999,0.6785
27-11-2014,WIPRO,EQ,579.8,579.75,585,579,585,582,582.15,2004238,1.17E+14,30043,1497348,0.7471
28-11-2014,WIPRO,EQ,582,585.5,590,580.15,584.1,585.8,585.5,1963275,1.15E+14,34127,1261992,0.6428
01-12-2014,WIPRO,EQ,585.8,588,600.9,587.05,592,592.6,594.97,3016239,1.79E+14,37464,2178385,0.7222
02-12-2014,WIPRO,EQ,592.6,595,595,583.5,589.25,590.95,589.95,915148,5.40E+13,28729,542278,0.5926
03-12-2014,WIPRO,EQ,590.95,591.6,596,585.3,592.15,593.85,592.13,1130152,6.69E+13,27939,685045,0.6062
04-12-2014,WIPRO,EQ,593.85,593.75,595.95,589.7,591.5,592.7,592.9,938872,5.57E+13,24053,647967,0.6902
05-12-2014,WIPRO,EQ,592.7,591,591,576.7,579.1,578.85,582.3,1037636,6.04E+13,25551,567590,0.547
08-12-2014,WIPRO,EQ,578.85,578,580.25,565.45,570.2,568.35,571.72,969284,5.54E+13,24234,486539,0.502
09-12-2014,WIPRO,EQ,568.35,569,575.75,555.55,556,556.9,564.38,1533128,8.65E+13,24283,962360,0.6277
10-12-2014,WIPRO,EQ,556.9,556,559.25,551.4,551.5,552.15,554.26,1299523,7.20E+13,18353,899995,0.6926
11-12-2014,WIPRO,EQ,552.15,551.9,554,544.7,548,546.3,550.02,1317446,7.25E+13,28303,877179,0.6658
12-12-2014,WIPRO,EQ,546.3,546.3,553.9,539,540,543.15,547.61,1078109,5.90E+13,24027,458119,0.4249
15-12-2014,WIPRO,EQ,543.15,537.4,545.9,524.85,541.75,541.55,536.83,1485285,7.97E+13,27591,783863,0.5278
16-12-2014,WIPRO,EQ,541.55,539,549.7,535,535.1,536.75,542.52,1861094,1.01E+14,34328,1048990,0.5636
17-12-2014,WIPRO,EQ,536.75,535,543,527.65,537,535.15,534.55,2189924,1.17E+14,43357,1328524,0.6067
18-12-2014,WIPRO,EQ,535.15,537.9,540.05,531,537.25,537.95,535.87,1357551,7.27E+13,22309,826433,0.6088
19-12-2014,WIPRO,EQ,537.95,544.4,554.55,544,552.5,550.55,549.63,1702620,9.36E+13,35612,1142805,0.6712
22-12-2014,WIPRO,EQ,550.55,556,556.95,548.85,554.65,555.15,552.23,1550651,8.56E+13,38137,1063723,0.686
23-12-2014,WIPRO,EQ,555.15,556.5,556.5,548.9,552,552.4,551.39,1356202,7.48E+13,35449,864979,0.6378
24-12-2014,WIPRO,EQ,552.4,552.4,554.8,540.1,544.5,545.5,547.43,1999479,1.09E+14,26835,1425123,0.7127
26-12-2014,WIPRO,EQ,545.5,546.6,548.5,541.1,547,547.4,544.53,727228,3.96E+13,11543,428762,0.5896
29-12-2014,WIPRO,EQ,547.4,548,552.4,547.4,550.5,550.15,549.76,945071,5.20E+13,15649,755486,0.7994
30-12-2014,WIPRO,EQ,550.15,550,554.9,548.1,553.5,552.55,551.71,812462,4.48E+13,11454,587902,0.7236
31-12-2014,WIPRO,EQ,552.55,552,556.5,550.2,555.8,555.2,554.2,670545,3.72E+13,10806,415274,0.6193
01-01-2015,WIPRO,EQ,555.2,552.55,554.4,550.5,552.25,552.4,552.7,202978,1.12E+13,4196,74801,0.3685
02-01-2015,WIPRO,EQ,552.4,553.4,560.25,553,558.9,557.3,557.56,787304,4.39E+13,18950,423949,0.5385
05-01-2015,WIPRO,EQ,557.3,557.05,565,555.5,558.55,558.3,559.97,719738,4.03E+13,20731,397047,0.5517
06-01-2015,WIPRO,EQ,558.3,555,556.4,542.1,545.5,545.25,547.07,2324381,1.27E+14,45205,1768367,0.7608
07-01-2015,WIPRO,EQ,545.25,543.2,545,538.35,541.5,541.1,541.38,1557297,8.43E+13,30061,975461,0.6264
08-01-2015,WIPRO,EQ,541.1,556.15,558.9,543.2,545,545,546.12,1461025,7.98E+13,29393,875044,0.5989
09-01-2015,WIPRO,EQ,545,549.2,560,543.25,552.5,553.5,552.34,2547585,1.41E+14,43372,1558408,0.6117
12-01-2015,WIPRO,EQ,553.5,550,559,547.7,556,556.05,552.2,829086,4.58E+13,44506,452964,0.5463
13-01-2015,WIPRO,EQ,556.05,557.1,566.7,555,565.7,563.5,560.7,1183627,6.64E+13,37389,688840,0.582
14-01-2015,WIPRO,EQ,563.5,566,569.5,550,550.15,551.95,557.74,1823224,1.02E+14,39421,1151237,0.6314
15-01-2015,WIPRO,EQ,551.95,560,564,551.25,561.9,559.5,560.35,1311267,7.35E+13,25715,885591,0.6754
16-01-2015,WIPRO,EQ,559.5,560.8,563.4,552.9,555.9,555.05,557.41,1557128,8.68E+13,36585,893085,0.5735
19-01-2015,WIPRO,EQ,555.05,591.1,598.5,582.35,584.45,584.2,589.31,6062665,3.57E+14,94050,2658246,0.4385
20-01-2015,WIPRO,EQ,584.2,586.1,594,582.9,588.8,590.4,587.85,2510737,1.48E+14,47453,1582551,0.6303
21-01-2015,WIPRO,EQ,590.4,589.6,595,576.65,592,588.7,587.35,3319015,1.95E+14,74636,2164285,0.6521
22-01-2015,WIPRO,EQ,588.7,590,597.7,584.7,592.95,594.55,592.24,3648498,2.16E+14,42487,2733432,0.7492
23-01-2015,WIPRO,EQ,594.55,599.2,604,590.25,599.75,601.8,598.46,3614595,2.16E+14,74035,2338219,0.6469
27-01-2015,WIPRO,EQ,601.8,602.4,605.75,595,595.5,598.55,600.74,2955854,1.78E+14,57094,2125887,0.7192
28-01-2015,WIPRO,EQ,598.55,596,612,595.75,611.55,607.25,602.19,3144370,1.89E+14,38112,2505356,0.7968
29-01-2015,WIPRO,EQ,607.25,608,614.5,599.8,603,602.7,605.44,2529061,1.53E+14,49123,1703092,0.6734
30-01-2015,WIPRO,EQ,602.7,606.9,610.05,597.15,606.3,606.55,603.74,1761224,1.06E+14,50109,1114486,0.6328
02-02-2015,WIPRO,EQ,606.55,612,627.7,609,626.7,625.1,619.77,2990374,1.85E+14,64008,1771871,0.5925
03-02-2015,WIPRO,EQ,625.1,624,628.05,617.75,620.3,621.55,622.08,1587289,9.87E+13,45717,878576,0.5535
04-02-2015,WIPRO,EQ,621.55,623.2,629.9,616.25,619.1,619.2,623.45,1673112,1.04E+14,26136,1095261,0.6546
05-02-2015,WIPRO,EQ,619.2,620.95,643.1,620.9,639,638.25,635.48,2299427,1.46E+14,50772,1125676,0.4895
06-02-2015,WIPRO,EQ,638.25,638,654.7,636,643.95,643.25,646.49,2076434,1.34E+14,49620,989802,0.4767
09-02-2015,WIPRO,EQ,643.25,639.9,650,635.6,648.05,647.8,643.21,1273983,8.19E+13,32607,720873,0.5658
10-02-2015,WIPRO,EQ,647.8,641,652,637.35,643.65,642.6,642.15,2088859,1.34E+14,37412,1589514,0.7609
11-02-2015,WIPRO,EQ,642.6,646,649,633.15,640.9,638.4,637.41,2656220,1.69E+14,45373,2096762,0.7894
12-02-2015,WIPRO,EQ,638.4,643.5,653,641.25,646.7,646.8,646.62,1807455,1.17E+14,39704,1069611,0.5918
13-02-2015,WIPRO,EQ,646.8,648,663.9,646.8,660.8,660.7,657.85,1732344,1.14E+14,33086,916216,0.5289
16-02-2015,WIPRO,EQ,660.7,660.9,667.25,660,663.85,661.5,663.52,959525,6.37E+13,24679,552296,0.5756
18-02-2015,WIPRO,EQ,661.5,662,671,655.5,668.7,669,662.23,1133545,7.51E+13,28222,594808,0.5247
19-02-2015,WIPRO,EQ,669,669,669,655,659.55,659.5,660.68,1384133,9.14E+13,31282,897219,0.6482
20-02-2015,WIPRO,EQ,659.5,659.5,661,647.5,650.05,650,651.08,909333,5.92E+13,19827,535873,0.5893
23-02-2015,WIPRO,EQ,650,650,658,643.55,649.05,649.75,651.67,1066850,6.95E+13,23752,611500,0.5732
24-02-2015,WIPRO,EQ,649.75,652.5,659.8,649.6,652.95,653,653.33,1581301,1.03E+14,29443,749770,0.4741
25-02-2015,WIPRO,EQ,653,653.55,665.6,652.1,661.6,663.8,659.84,1842951,1.22E+14,37135,1245956,0.6761
26-02-2015,WIPRO,EQ,663.8,663.8,668.9,651.4,658.95,657.9,658.22,1964702,1.29E+14,32397,1351682,0.688
27-02-2015,WIPRO,EQ,657.9,657,658.6,648.7,658.4,654.3,652.71,2299617,1.50E+14,41724,1548797,0.6735
28-02-2015,WIPRO,EQ,654.3,656.8,663.5,652,659.3,659.2,657.6,870141,5.72E+13,10132,482678,0.5547
02-03-2015,WIPRO,EQ,659.2,660.1,674.4,654,663.45,664.5,665.35,1848683,1.23E+14,30111,1197647,0.6478
03-03-2015,WIPRO,EQ,664.5,665,677,663,671.9,672.45,672.36,1801839,1.21E+14,32072,1160034,0.6438
04-03-2015,WIPRO,EQ,672.45,672.25,673.75,656.3,661.9,659.5,663.69,1630010,1.08E+14,28023,1000216,0.6136
05-03-2015,WIPRO,EQ,659.5,659.9,669.9,655.25,666.9,667.8,666.83,1352490,9.02E+13,42772,942834,0.6971
09-03-2015,WIPRO,EQ,667.8,667,667,656.05,660,660.1,659.8,1423829,9.39E+13,25125,1113603,0.7821
10-03-2015,WIPRO,EQ,660.1,651,661.8,645,660.35,654.3,650.9,1749075,1.14E+14,41173,1150319,0.6577
11-03-2015,WIPRO,EQ,654.3,657.55,677.6,650.5,652.25,654.75,661.89,2285766,1.51E+14,71389,1169004,0.5114
12-03-2015,WIPRO,EQ,654.75,655.8,656.95,646.5,655.1,655.3,650.67,1176692,7.66E+13,59757,666927,0.5668
13-03-2015,WIPRO,EQ,655.3,658.4,658.4,631.95,642.25,639.25,644.34,1876432,1.21E+14,50636,1142316,0.6088
16-03-2015,WIPRO,EQ,639.25,641.2,650.95,636.6,645.35,646.25,645.14,1653857,1.07E+14,35887,1144440,0.692
17-03-2015,WIPRO,EQ,646.25,650,651.4,639.25,642.4,643.4,646.14,1478033,9.55E+13,40038,958995,0.6488
18-03-2015,WIPRO,EQ,643.4,647,648,628.75,629.95,631.4,636.2,1673555,1.06E+14,66036,1082871,0.647
19-03-2015,WIPRO,EQ,631.4,637.7,642.7,632.5,635.7,635.05,637.89,1471576,9.39E+13,28279,881624,0.5991
20-03-2015,WIPRO,EQ,635.05,638.7,656.7,636.65,653,652.65,649.13,2257073,1.47E+14,50645,1363735,0.6042
23-03-2015,WIPRO,EQ,652.65,652.7,660.5,641.2,646.15,645.1,649.25,1149989,7.47E+13,44271,580998,0.5052
24-03-2015,WIPRO,EQ,645.1,645,658.5,643.1,650.1,652.25,652.88,1314563,8.58E+13,44873,774139,0.5889
25-03-2015,WIPRO,EQ,652.25,651,663.95,646.55,660.7,661.1,655.24,1098652,7.20E+13,39726,650337,0.5919
26-03-2015,WIPRO,EQ,661.1,657.9,657.9,625.2,635,631.9,639.2,2292616,1.47E+14,67969,1452223,0.6334
27-03-2015,WIPRO,EQ,631.9,639.7,641.6,608.55,611.8,612.15,622.87,2559929,1.59E+14,61461,1382045,0.5399
30-03-2015,WIPRO,EQ,612.15,620,624.95,616.2,624.85,623.4,620.81,1277713,7.93E+13,32130,777634,0.6086
31-03-2015,WIPRO,EQ,623.4,623.05,634.6,618.2,627.1,628.85,627.06,1689533,1.06E+14,54547,975415,0.5773
01-04-2015,WIPRO,EQ,628.85,623.4,636.45,620.2,632,633.2,630.57,1191542,7.51E+13,28304,715086,0.6001
06-04-2015,WIPRO,EQ,633.2,628.95,628.95,617.4,620.35,621.15,621.2,1476030,9.17E+13,33465,982794,0.6658
07-04-2015,WIPRO,EQ,621.15,623.4,627.9,609.15,615.15,615.05,616.1,1854541,1.14E+14,39020,1149626,0.6199
08-04-2015,WIPRO,EQ,615.05,614,623,613.1,616.15,616.3,617.6,1788943,1.10E+14,43964,1213220,0.6782
09-04-2015,WIPRO,EQ,616.3,621.5,624.3,612.05,616.55,617.15,617.26,1321860,8.16E+13,29435,811904,0.6142
10-04-2015,WIPRO,EQ,617.15,620.25,621.9,614.55,618.45,617.7,617.22,1075974,6.64E+13,24891,663677,0.6168
13-04-2015,WIPRO,EQ,617.7,618.9,625.75,614.85,624.15,624.2,621.29,866150,5.38E+13,22303,538401,0.6216
15-04-2015,WIPRO,EQ,624.2,623,623,600.75,606.45,606.65,612.35,1371735,8.40E+13,34227,880451,0.6419
16-04-2015,WIPRO,EQ,606.65,607,608.2,590.05,602.6,601.95,596.98,2451912,1.46E+14,54510,1641807,0.6696
17-04-2015,WIPRO,EQ,601.95,596.05,596.7,585,587.5,586.85,588.72,1564242,9.21E+13,33483,926329,0.5922
20-04-2015,WIPRO,EQ,586.85,586.85,591.05,570.5,570.5,575.4,580.2,1485403,8.62E+13,33398,909430,0.6122
21-04-2015,WIPRO,EQ,575.4,568,588.4,550.55,578.15,578.15,569.67,3946681,2.25E+14,95129,1766882,0.4477
22-04-2015,WIPRO,EQ,578.15,562,563.25,542,543.85,544.55,551.59,6270181,3.46E+14,129912,3267623,0.5211
23-04-2015,WIPRO,EQ,544.55,548.95,548.95,532.55,533.05,534.25,538.84,3043814,1.64E+14,76331,1604740,0.5272
24-04-2015,WIPRO,EQ,534.25,535.55,538.65,512.5,531,523.2,529.45,3565799,1.89E+14,88440,2357682,0.6612
27-04-2015,WIPRO,EQ,523.2,528.6,535.75,518.15,531.8,533.8,529.94,1840543,9.75E+13,60647,944269,0.513
28-04-2015,WIPRO,EQ,533.8,533,537.55,525,531,532.25,530.76,3071168,1.63E+14,66985,1818385,0.5921
29-04-2015,WIPRO,EQ,532.25,533,546.7,530.2,541.75,541.65,539.68,2817203,1.52E+14,64810,1437436,0.5102
30-04-2015,WIPRO,EQ,541.65,537.05,542.05,533.75,539.05,538.6,538.1,3178167,1.71E+14,65307,2082621,0.6553
04-05-2015,WIPRO,EQ,538.6,539.1,544.6,534.55,544,541.15,538.49,987086,5.32E+13,34335,391148,0.3963
05-05-2015,WIPRO,EQ,541.15,545.05,548.35,541.25,544.55,544.9,544.86,1617499,8.81E+13,49733,1043216,0.645
06-05-2015,WIPRO,EQ,544.9,543.75,543.75,529.45,532.7,532.35,533.76,2779652,1.48E+14,63629,1904435,0.6851
07-05-2015,WIPRO,EQ,532.35,531,542.7,525.1,538.8,538.15,535,2274572,1.22E+14,37128,1319851,0.5803
08-05-2015,WIPRO,EQ,538.15,541.1,544.5,536.1,540,540.5,541.02,1556955,8.42E+13,32606,1000508,0.6426
11-05-2015,WIPRO,EQ,540.5,542.95,544.3,537.1,542,541.5,540.1,2101092,1.13E+14,29808,1462635,0.6961
12-05-2015,WIPRO,EQ,541.5,542.5,544.4,530.65,534.25,533.85,534.01,1432110,7.65E+13,29766,922367,0.6441
13-05-2015,WIPRO,EQ,533.85,535,543.4,529.65,542,542.25,538.47,1504313,8.10E+13,37060,844757,0.5616
14-05-2015,WIPRO,EQ,542.25,542.8,542.8,533.05,537,536.5,535.92,1025608,5.50E+13,21754,560695,0.5467
15-05-2015,WIPRO,EQ,536.5,536,541.6,535,538,538.45,537.6,1010864,5.43E+13,19135,622254,0.6156
18-05-2015,WIPRO,EQ,538.45,539,545,535.4,544.4,544.25,540.01,1064875,5.75E+13,33259,643843,0.6046
19-05-2015,WIPRO,EQ,544.25,545,554.75,543.6,552.05,552.6,551.63,2316793,1.28E+14,63871,1601106,0.6911
20-05-2015,WIPRO,EQ,552.6,554.75,564.9,552.65,562.2,564,560.35,1471459,8.25E+13,42273,742560,0.5046
21-05-2015,WIPRO,EQ,564,566,566.1,558.5,565,564.25,563.03,1459842,8.22E+13,35309,959254,0.6571
22-05-2015,WIPRO,EQ,564.25,560.55,562.9,554.6,560.3,560.5,558.55,1983773,1.11E+14,46468,1415190,0.7134
25-05-2015,WIPRO,EQ,560.5,561,565.5,557.5,562.5,563.1,561.97,1552433,8.72E+13,38899,1040663,0.6703
26-05-2015,WIPRO,EQ,563.1,560.55,563.8,556.1,559.7,558.25,559.46,1204749,6.74E+13,33950,902585,0.7492
27-05-2015,WIPRO,EQ,558.25,556.25,557.7,546.05,553.05,552.35,551.71,1677377,9.25E+13,65324,1153070,0.6874
28-05-2015,WIPRO,EQ,552.35,553.5,557.7,541.25,556,554.55,553.04,2317827,1.28E+14,36024,1609045,0.6942
29-05-2015,WIPRO,EQ,554.55,554.6,565,554.6,563.5,561.7,561.35,3310309,1.86E+14,43004,2424890,0.7325
01-06-2015,WIPRO,EQ,561.7,560,567.95,558.75,561.5,563.55,564.06,836468,4.72E+13,22182,396663,0.4742
02-06-2015,WIPRO,EQ,563.55,561.95,562,546.05,550,548.8,552.28,1017819,5.62E+13,34639,452073,0.4442
03-06-2015,WIPRO,EQ,548.8,550.25,558.25,544.05,544.8,545.6,549.15,1863451,1.02E+14,51019,1249365,0.6705
04-06-2015,WIPRO,EQ,545.6,547,560.9,547,556.2,552.7,554.11,2328406,1.29E+14,47127,1426066,0.6125
05-06-2015,WIPRO,EQ,552.7,554.3,564.95,550.6,555.5,555.8,559.04,1696683,9.49E+13,38271,1059794,0.6246
08-06-2015,WIPRO,EQ,555.8,555.8,561.7,550.5,555.7,555,556.03,1138456,6.33E+13,33447,740848,0.6507
09-06-2015,WIPRO,EQ,555,553.2,557.35,540.6,540.6,543.55,549.54,1192589,6.55E+13,36119,689265,0.578
10-06-2015,WIPRO,EQ,543.55,542.5,566.95,541.7,563.2,562.75,554.56,1784344,9.90E+13,49082,946777,0.5306
11-06-2015,WIPRO,EQ,562.75,565,566,543.05,547.5,546.05,553.43,1997726,1.11E+14,61023,1410984,0.7063
12-06-2015,WIPRO,EQ,546.05,546.05,554.4,529,538.8,537.35,539.58,2215415,1.20E+14,56087,1300130,0.5869
15-06-2015,WIPRO,EQ,537.35,536,548,531.85,541.95,540.9,541.11,1032846,5.59E+13,39631,462204,0.4475
16-06-2015,WIPRO,EQ,540.9,543,546.45,535.05,539.15,540.3,540.53,1128789,6.10E+13,24999,594963,0.5271
17-06-2015,WIPRO,EQ,540.3,542,553.95,541.1,545.9,546.55,546.7,1365147,7.46E+13,39820,846634,0.6202
18-06-2015,WIPRO,EQ,546.55,547.5,560.4,544.7,555.45,556.1,554.91,1786565,9.91E+13,92806,1182291,0.6618
19-06-2015,WIPRO,EQ,556.1,558.45,577.75,556.8,558.9,561.55,566.01,5166628,2.92E+14,54466,3397437,0.6576
22-06-2015,WIPRO,EQ,561.55,559.9,563.55,553.05,562.9,560.2,558.43,1515199,8.46E+13,39371,784540,0.5178
23-06-2015,WIPRO,EQ,560.2,564,564,555,558,557.4,558.36,1067772,5.96E+13,30458,419506,0.3929
24-06-2015,WIPRO,EQ,557.4,558,568,557,565,565.4,563.62,1423531,8.02E+13,27735,745960,0.524
25-06-2015,WIPRO,EQ,565.4,563.5,563.9,549.75,553.1,552.15,553.96,2199982,1.22E+14,27538,1462632,0.6648
26-06-2015,WIPRO,EQ,552.15,554.1,561.35,554.1,558,558.65,558.21,782109,4.37E+13,17614,377833,0.4831
29-06-2015,WIPRO,EQ,558.65,553.1,554.95,542.25,554.05,552.4,548.45,839478,4.60E+13,18464,394576,0.47
30-06-2015,WIPRO,EQ,552.4,552,554.55,545,545.25,546.7,547.28,1570104,8.59E+13,29506,1141835,0.7272
01-07-2015,WIPRO,EQ,546.7,544.05,556,541.25,555,552.75,548.9,1204636,6.61E+13,25281,547758,0.4547
02-07-2015,WIPRO,EQ,552.75,555.95,560.5,549.05,553.55,555.75,555.7,1005479,5.59E+13,25147,551537,0.5485
03-07-2015,WIPRO,EQ,555.75,553.4,554.4,548,550.1,549.55,550.55,858561,4.73E+13,24669,377761,0.44
06-07-2015,WIPRO,EQ,549.55,544.55,551.75,543.7,550.2,550.05,548.71,725183,3.98E+13,18058,332833,0.459
07-07-2015,WIPRO,EQ,550.05,553.5,562.3,552.7,554.15,553.8,557.28,780960,4.35E+13,24788,299679,0.3837
08-07-2015,WIPRO,EQ,553.8,551.1,558.75,549,552.9,552.75,554.28,974247,5.40E+13,35376,477002,0.4896
